866,made_by,Enright,REn35,Enright
866,made_by,Enright,REn40,Enright
866,made_by,Enright,REn45,Enright
866,made_by,Enright,REn53,Enright
866,made_by,Enright,REn55,Enright
866,made_by,Enright,REn60,Enright
772,made_by,Donatien,xDo10,Donatien
1031,made_by,Garnett,TG8,Garnett
1031,made_by,Garnett,TG15,Garnett
1031,made_by,Garnett,TG16,Garnett
1031,made_by,Garnett,TG17,Garnett
1031,made_by,Garnett,TG22,Garnett
1031,made_by,Garnett,TG27,Garnett
1031,made_by,Garnett,TG30,Garnett
1031,made_by,Garnett,TG39,Garnett
1031,made_by,Garnett,TG42,Garnett
1154,made_by,Gremillon,JGr5,Gremillon
1154,made_by,Gremillon,JGr15,Gremillon
1154,made_by,Gremillon,JGr18,Gremillon
1154,made_by,Gremillon,JGr23,Gremillon
1154,made_by,Gremillon,JGr30,Gremillon
1948,made_by,McCarey,LMC13,McCarey
1948,made_by,McCarey,LMC14,McCarey
1948,made_by,McCarey,LMC16,McCarey
1948,made_by,McCarey,LMC18,McCarey
1948,made_by,McCarey,LMC19,McCarey
1948,made_by,McCarey,LMC23,McCarey
1948,made_by,McCarey,LMC24,McCarey
1037,made_by,Gastyne,xGa10,Gastyne
3145,made_by,J.B.Williams,GBW10,J.B.Williams
455,made_by,H.Carver,HPC10,H.Carver
2552,made_by,Sandrich,MSa6,Sandrich
2552,made_by,Sandrich,MSa7,Sandrich
2552,made_by,Sandrich,MSa9,Sandrich
2552,made_by,Sandrich,MSa10,Sandrich
2552,made_by,Sandrich,MSa12,Sandrich
2552,made_by,Sandrich,MSa16,Sandrich
34,made_by,M.Allegret,MAl2,M.Allegret
34,made_by,M.Allegret,MAl5,M.Allegret
34,made_by,M.Allegret,MAl13,M.Allegret
1004,made_by,Frohlich,xFl10,Frohlich
35,made_by,Y.Allegret,YAl3,Y.Allegret
35,made_by,Y.Allegret,YAl10,Y.Allegret
2419,made_by,Riefenstahl,LeR5,Riefenstahl
2419,made_by,Riefenstahl,LeR15,Riefenstahl
2419,made_by,Riefenstahl,LeR25,Riefenstahl
2314,made_by,Preminger,OP8,Preminger
2314,made_by,Preminger,OP10,Preminger
2314,made_by,Preminger,OP12,Preminger
2314,made_by,Preminger,OP14,Preminger
2314,made_by,Preminger,OP15,Preminger
2314,made_by,Preminger,OP17,Preminger
2314,made_by,Preminger,OP20,Preminger
2314,made_by,Preminger,OP21,Preminger
2314,made_by,Preminger,OP23,Preminger
2314,made_by,Preminger,OP24,Preminger
2314,made_by,Preminger,OP28,Preminger
2314,made_by,Preminger,OP29,Preminger
2314,made_by,Preminger,OP30,Preminger
2314,made_by,Preminger,OP31,Preminger
2314,made_by,Preminger,OP32,Preminger
2314,made_by,Preminger,OP33,Preminger
2314,made_by,Preminger,OP34,Preminger
2314,made_by,Preminger,OP35,Preminger
2314,made_by,Preminger,OP40,Preminger
2314,made_by,Preminger,OP44,Preminger
2314,made_by,Preminger,OP50,Preminger
2314,made_by,Preminger,OP48,Preminger
61,made_by,Stevenson,RoS3,Stevenson
61,made_by,Stevenson,RoS4,Stevenson
61,made_by,Stevenson,RoS11,Stevenson
61,made_by,Stevenson,RoS13,Stevenson
61,made_by,Stevenson,RoS15,Stevenson
61,made_by,Stevenson,RoS50,Stevenson
61,made_by,Stevenson,RoS51,Stevenson
61,made_by,Stevenson,RoS52,Stevenson
61,made_by,Stevenson,RoS53,Stevenson
61,made_by,Stevenson,RoS54,Stevenson
61,made_by,Stevenson,RoS55,Stevenson
61,made_by,Stevenson,RoS68,Stevenson
61,made_by,Stevenson,RoS70,Stevenson
61,made_by,Stevenson,RoS80,Stevenson
61,made_by,Stevenson,RoS85,Stevenson
61,made_by,Stevenson,RoS90,Stevenson
61,made_by,Stevenson,RoS92,Stevenson
61,made_by,Stevenson,RoS94,Stevenson
61,made_by,Stevenson,RoS95,Stevenson
61,made_by,Stevenson,RoS98,Stevenson
61,made_by,Stevenson,RoS100,Stevenson
61,made_by,Stevenson,RoS110,Stevenson
61,made_by,Stevenson,RoS112,Stevenson
2924,made_by,Tourjansky,xTo10,Tourjansky
2100,made_by,Negulesco,JN2,Negulesco
2100,made_by,Negulesco,JN3,Negulesco
2100,made_by,Negulesco,JN7,Negulesco
2100,made_by,Negulesco,JN9,Negulesco
2100,made_by,Negulesco,JN10,Negulesco
2100,made_by,Negulesco,JN12,Negulesco
2100,made_by,Negulesco,JN13,Negulesco
2100,made_by,Negulesco,JN14,Negulesco
2100,made_by,Negulesco,JN15,Negulesco
2100,made_by,Negulesco,JN16,Negulesco
2100,made_by,Negulesco,JN19,Negulesco
2100,made_by,Negulesco,JN20,Negulesco
2100,made_by,Negulesco,JN22,Negulesco
2100,made_by,Negulesco,JN23,Negulesco
2100,made_by,Negulesco,JN25,Negulesco
2100,made_by,Negulesco,JN31,Negulesco
863,made_by,Engel,xEn10,Engel
2306,made_by,H.Potter,HCP5,H.Potter
2306,made_by,H.Potter,HCP6,H.Potter
2306,made_by,H.Potter,HCP10,H.Potter
2306,made_by,H.Potter,HCP12,H.Potter
2306,made_by,H.Potter,HCP22,H.Potter
2306,made_by,H.Potter,HCP24,H.Potter
3140,made_by,Wiles,xWi1,Wiles
309,made_by,J.Boulting,IBt4,J.Boulting
309,made_by,J.Boulting,IBt5,J.Boulting
309,made_by,J.Boulting,IBt10,J.Boulting
309,made_by,J.Boulting,IBt11,J.Boulting
309,made_by,J.Boulting,IBt12,J.Boulting
309,made_by,J.Boulting,IBt18,J.Boulting
309,made_by,J.Boulting,IBt21,J.Boulting
309,made_by,J.Boulting,IBt24,J.Boulting
309,made_by,J.Boulting,IBt27,J.Boulting
309,made_by,J.Boulting,IBt33,J.Boulting
505,made_by,ChristianJaque,ChJ10,ChristianJaque
505,made_by,ChristianJaque,ChJ12,ChristianJaque
505,made_by,ChristianJaque,ChJ15,ChristianJaque
505,made_by,ChristianJaque,ChJ20,ChristianJaque
505,made_by,ChristianJaque,ChJ25,ChristianJaque
505,made_by,ChristianJaque,ChJ30,ChristianJaque
505,made_by,ChristianJaque,ChJ35,ChristianJaque
505,made_by,ChristianJaque,ChJ36,ChristianJaque
505,made_by,ChristianJaque,ChJ40,ChristianJaque
505,made_by,ChristianJaque,ChJ45,ChristianJaque
505,made_by,ChristianJaque,ChJ50,ChristianJaque
505,made_by,ChristianJaque,ChJ55,ChristianJaque
505,made_by,ChristianJaque,ChJ60,ChristianJaque
505,made_by,ChristianJaque,ChJ65,ChristianJaque
505,made_by,ChristianJaque,ChJ70,ChristianJaque
505,made_by,ChristianJaque,ChJ74,ChristianJaque
1702,made_by,Lederman,xLe10,Lederman
1852,made_by,Maisch,xMa10,Maisch
2967,made_by,Ucicky,xUc10,Ucicky
931,made_by,D.Fleischer,DFl10,D.Fleischer
931,made_by,D.Fleischer,DFl11,D.Fleischer
2507,made_by,Rowland,RRw15,Rowland
2507,made_by,Rowland,RRw20,Rowland
2507,made_by,Rowland,RRw25,Rowland
2507,made_by,Rowland,RRw32,Rowland
2507,made_by,Rowland,RRw37,Rowland
464,made_by,Castellvi,xCa10,Castellvi
2015,made_by,D.Miller,DMi10,D.Miller
2015,made_by,D.Miller,DMi20,D.Miller
2015,made_by,D.Miller,DMi28,D.Miller
2015,made_by,D.Miller,DMi30,D.Miller
2015,made_by,D.Miller,DMi32,D.Miller
2015,made_by,D.Miller,DMi45,D.Miller
2889,made_by,Tetzlaff,TTz4,Tetzlaff
2889,made_by,Tetzlaff,TTz6,Tetzlaff
2889,made_by,Tetzlaff,TTz8,Tetzlaff
2889,made_by,Tetzlaff,TTz9,Tetzlaff
2889,made_by,Tetzlaff,TTz10,Tetzlaff
2889,made_by,Tetzlaff,TTz11,Tetzlaff
2889,made_by,Tetzlaff,TTz15,Tetzlaff
2889,made_by,Tetzlaff,TTz20,Tetzlaff
2414,made_by,Richebe,xRi10,Richebe
2734,made_by,Sjoberg,ASj10,Sjoberg
2734,made_by,Sjoberg,ASj15,Sjoberg
2734,made_by,Sjoberg,ASj25,Sjoberg
2734,made_by,Sjoberg,ASj30,Sjoberg
2734,made_by,Sjoberg,ASj35,Sjoberg
2734,made_by,Sjoberg,ASj40,Sjoberg
2734,made_by,Sjoberg,ASj45,Sjoberg
2734,made_by,Sjoberg,ASj50,Sjoberg
3201,made_by,Yarborough,JeY5,Yarborough
3201,made_by,Yarborough,JeY10,Yarborough
3201,made_by,Yarborough,JeY30,Yarborough
3201,made_by,Yarborough,JeY35,Yarborough
968,made_by,W.Fox,WFx10,W.Fox
931,made_by,Fleischer,AkK25,Fleischer
3095,made_by,Simonelli,GSm10,Simonelli
310,made_by,R.Boulting,RBt1,R.Boulting
310,made_by,R.Boulting,RBt6,R.Boulting
310,made_by,R.Boulting,RBt17,R.Boulting
310,made_by,R.Boulting,RBt20,R.Boulting
2114,made_by,Newfield,SNe3,Newfield
2114,made_by,Newfield,SNe8,Newfield
2114,made_by,Newfield,SNe10,Newfield
2271,made_by,Petrov,xPe10,Petrov
2271,made_by,Petrov,xPe20,Petrov
2147,made_by,M.Nosseck,MNo10,M.Nosseck
2829,made_by,JSturges,ISt38,JSturges
71,made_by,Annakin,KeA23,Annakin
71,made_by,Annakin,KeA25,Annakin
71,made_by,Annakin,KeA26,Annakin
71,made_by,Annakin,KeA29,Annakin
71,made_by,Annakin,KeA30,Annakin
71,made_by,Annakin,KeA31,Annakin
71,made_by,Annakin,KeA43,Annakin
2790,made_by,W.Staudte,WS1,W.Staudte
2790,made_by,W.Staudte,WS5,W.Staudte
2896,made_by,R.Thomas,RaT14,R.Thomas
2896,made_by,R.Thomas,RaT16,R.Thomas
2896,made_by,R.Thomas,RaT20,R.Thomas
2896,made_by,R.Thomas,RaT21,R.Thomas
2896,made_by,R.Thomas,RaT22,R.Thomas
2896,made_by,R.Thomas,RaT26,R.Thomas
2896,made_by,R.Thomas,RaT30,R.Thomas
2896,made_by,R.Thomas,RaT38,R.Thomas
2896,made_by,R.Thomas,RaT42,R.Thomas
3,made_by,Abrahams,xAb1,Abrahams
889,made_by,Falconi,xFa10,Falconi
1404,made_by,xHussein,xHu10,xHussein
1179,made_by,Guillermin,IGu11,Guillermin
1179,made_by,Guillermin,IGu13,Guillermin
1179,made_by,Guillermin,IGu15,Guillermin
1179,made_by,Guillermin,IGu18,Guillermin
1179,made_by,Guillermin,IGu21,Guillermin
1179,made_by,Guillermin,IGu26,Guillermin
1179,made_by,Guillermin,IGu28,Guillermin
1179,made_by,Guillermin,IGu29,Guillermin
1179,made_by,Guillermin,IGu33,Guillermin
1658,made_by,Landers,LLa5,Landers
1658,made_by,Landers,LLa20,Landers
993,made_by,Fregonese,HFr18,Fregonese
993,made_by,Fregonese,HFr20,Fregonese
993,made_by,Fregonese,HFr50,Fregonese
2903,made_by,LeeThompson,JLT2,LeeThompson
2903,made_by,LeeThompson,JLT12,LeeThompson
2903,made_by,LeeThompson,JLT15,LeeThompson
2903,made_by,LeeThompson,JLT17,LeeThompson
2903,made_by,LeeThompson,JLT19,LeeThompson
2903,made_by,LeeThompson,JLT24,LeeThompson
2903,made_by,LeeThompson,JLT29,LeeThompson
2903,made_by,LeeThompson,JLT32,LeeThompson
2903,made_by,LeeThompson,JLT34,LeeThompson
2903,made_by,LeeThompson,JLT36,LeeThompson
2903,made_by,LeeThompson,JLT39,LeeThompson
2903,made_by,LeeThompson,JLT40,LeeThompson
695,made_by,deHeredia,xdH10,deHeredia
862,made_by,Endfield,CyE8,Endfield
862,made_by,Endfield,CyE10,Endfield
862,made_by,Endfield,CyE30,Endfield
862,made_by,Endfield,CyE40,Endfield
1211,made_by,G.Hamilton,GH3,G.Hamilton
1211,made_by,G.Hamilton,GH8,G.Hamilton
1211,made_by,G.Hamilton,GH12,G.Hamilton
1211,made_by,G.Hamilton,GH15,G.Hamilton
1211,made_by,G.Hamilton,GH16,G.Hamilton
1211,made_by,G.Hamilton,GH25,G.Hamilton
1390,made_by,K.Hughes,KHu13,K.Hughes
1390,made_by,K.Hughes,KHu15,K.Hughes
1390,made_by,K.Hughes,KHu18,K.Hughes
1390,made_by,K.Hughes,KHu21,K.Hughes
1390,made_by,K.Hughes,KHu22,K.Hughes
2616,made_by,Scotese,xSc10,Scotese
2833,made_by,Sucksdorff,ASu10,Sucksdorff
1144,made_by,Guy~Green,GGr1,Guy~Green
1144,made_by,Guy~Green,GGr8,Guy~Green
1144,made_by,Guy~Green,GGr9,Guy~Green
1144,made_by,Guy~Green,GGr10,Guy~Green
1144,made_by,Guy~Green,GGr12,Guy~Green
1144,made_by,Guy~Green,GGr18,Guy~Green
1788,made_by,Y.Robert,YvR3,Y.Robert
1788,made_by,Y.Robert,YvR6,Y.Robert
1788,made_by,Y.Robert,YvR10,Y.Robert
1968,made_by,Medford,DM100,Medford
1968,made_by,Medford,DM101,Medford
1968,made_by,Medford,DM200,Medford
1968,made_by,Medford,DM230,Medford
2010,made_by,Milland,RMl1,Milland
1954,made_by,McGuire,DMG1,McGuire
1954,made_by,McGuire,DMG2,McGuire
158,made_by,Burt~Balaban,BB3,Burt~Balaban
2876,made_by,D.Taylor,DTa100,D.Taylor
2876,made_by,D.Taylor,DTa101,D.Taylor
2876,made_by,D.Taylor,DTa102,D.Taylor
2876,made_by,D.Taylor,DTa103,D.Taylor
2876,made_by,D.Taylor,DTa104,D.Taylor
2876,made_by,D.Taylor,DTa105,D.Taylor
2876,made_by,D.Taylor,DTa106,D.Taylor
2876,made_by,D.Taylor,DTa212,D.Taylor
2876,made_by,D.Taylor,DTa215,D.Taylor
2876,made_by,D.Taylor,DTa221,D.Taylor
2876,made_by,D.Taylor,DTa222,D.Taylor
2896,made_by,G.Thomas,GTh5,G.Thomas
2896,made_by,G.Thomas,GTh10,G.Thomas
2896,made_by,G.Thomas,GTh12,G.Thomas
2896,made_by,G.Thomas,GTh14,G.Thomas
2896,made_by,G.Thomas,GTh16,G.Thomas
2896,made_by,G.Thomas,GTh18,G.Thomas
2896,made_by,G.Thomas,GTh20,G.Thomas
2896,made_by,G.Thomas,GTh22,G.Thomas
2896,made_by,G.Thomas,GTh24,G.Thomas
2896,made_by,G.Thomas,GTh26,G.Thomas
2896,made_by,G.Thomas,GTh28,G.Thomas
2896,made_by,G.Thomas,GTh30,G.Thomas
2896,made_by,G.Thomas,GTh32,G.Thomas
2896,made_by,G.Thomas,GTh37,G.Thomas
2896,made_by,G.Thomas,GTh38,G.Thomas
2896,made_by,G.Thomas,GTh40,G.Thomas
2896,made_by,G.Thomas,GTh42,G.Thomas
2896,made_by,G.Thomas,GTh44,G.Thomas
2896,made_by,G.Thomas,GTh46,G.Thomas
2896,made_by,G.Thomas,GTh50,G.Thomas
2896,made_by,G.Thomas,GTh52,G.Thomas
2896,made_by,G.Thomas,GTh54,G.Thomas
2896,made_by,G.Thomas,GTh55,G.Thomas
2896,made_by,G.Thomas,GTh56,G.Thomas
2896,made_by,G.Thomas,GTh57,G.Thomas
2896,made_by,G.Thomas,GTh58,G.Thomas
2896,made_by,G.Thomas,GTh60,G.Thomas
2896,made_by,G.Thomas,GTh62,G.Thomas
979,made_by,Frankenheimer,IFr1,Frankenheimer
979,made_by,Frankenheimer,IFr4,Frankenheimer
979,made_by,Frankenheimer,IFr5,Frankenheimer
979,made_by,Frankenheimer,IFr6,Frankenheimer
979,made_by,Frankenheimer,IFr7,Frankenheimer
979,made_by,Frankenheimer,IFr9,Frankenheimer
979,made_by,Frankenheimer,IFr14,Frankenheimer
979,made_by,Frankenheimer,IFr18,Frankenheimer
979,made_by,Frankenheimer,IFr19,Frankenheimer
979,made_by,Frankenheimer,IFr25,Frankenheimer
979,made_by,Frankenheimer,IFr30,Frankenheimer
979,made_by,Frankenheimer,IFr32,Frankenheimer
979,made_by,Frankenheimer,IFr33,Frankenheimer
979,made_by,Frankenheimer,IFr35,Frankenheimer
979,made_by,Frankenheimer,IFr50,Frankenheimer
979,made_by,Frankenheimer,IFr51,Frankenheimer
979,made_by,Frankenheimer,IFr52,Frankenheimer
2091,made_by,Napoleon,AN10,Napoleon
759,made_by,Dimopoulos,DiD10,Dimopoulos
2001,made_by,Russ~Meyer,RuM30,Russ~Meyer
2001,made_by,Russ~Meyer,RuM40,Russ~Meyer
2413,made_by,T.Richardson,TRs1,T.Richardson
2413,made_by,T.Richardson,TRs3,T.Richardson
2413,made_by,T.Richardson,TRs4,T.Richardson
2413,made_by,T.Richardson,TRs12,T.Richardson
2413,made_by,T.Richardson,TRs18,T.Richardson
2413,made_by,T.Richardson,TRs19,T.Richardson
2413,made_by,T.Richardson,TRs20,T.Richardson
2413,made_by,T.Richardson,TRs21,T.Richardson
2413,made_by,T.Richardson,TRs22,T.Richardson
2413,made_by,T.Richardson,TRs23,T.Richardson
2413,made_by,T.Richardson,TRs25,T.Richardson
2413,made_by,T.Richardson,TRs28,T.Richardson
718,made_by,Demicheli,xDe10,Demicheli
2407,made_by,G.Reynolds,GeR1,G.Reynolds
2593,made_by,Schlesinger,IS1,Schlesinger
2593,made_by,Schlesinger,IS3,Schlesinger
2593,made_by,Schlesinger,IS4,Schlesinger
2593,made_by,Schlesinger,IS6,Schlesinger
2593,made_by,Schlesinger,IS7,Schlesinger
2593,made_by,Schlesinger,IS10,Schlesinger
2593,made_by,Schlesinger,IS11,Schlesinger
2593,made_by,Schlesinger,IS16,Schlesinger
2593,made_by,Schlesinger,IS20,Schlesinger
2593,made_by,Schlesinger,IS25,Schlesinger
2593,made_by,Schlesinger,IS29,Schlesinger
2593,made_by,Schlesinger,IS32,Schlesinger
3091,made_by,M.Welles,MeW10,M.Welles
3091,made_by,M.Welles,MeW30,M.Welles
1577,made_by,Kjellin,AKj10,Kjellin
1577,made_by,Kjellin,AKj11,Kjellin
1577,made_by,Kjellin,AKj12,Kjellin
1577,made_by,Kjellin,AKj13,Kjellin
1577,made_by,Kjellin,AKj14,Kjellin
1577,made_by,Kjellin,AKj15,Kjellin
1577,made_by,Kjellin,AKj17,Kjellin
1577,made_by,Kjellin,AKj18,Kjellin
1577,made_by,Kjellin,AKj19,Kjellin
1577,made_by,Kjellin,AKj21,Kjellin
2107,made_by,Gn.Nelson,GnN14,Gn.Nelson
2107,made_by,Gn.Nelson,GnN15,Gn.Nelson
457,made_by,JCassavetes,ICs2,JCassavetes
457,made_by,JCassavetes,ICs3,JCassavetes
457,made_by,JCassavetes,ICs4,JCassavetes
457,made_by,JCassavetes,ICs5,JCassavetes
457,made_by,JCassavetes,ICs6,JCassavetes
457,made_by,JCassavetes,ICs8,JCassavetes
457,made_by,JCassavetes,ICs9,JCassavetes
457,made_by,JCassavetes,ICs10,JCassavetes
457,made_by,JCassavetes,ICs11,JCassavetes
457,made_by,JCassavetes,ICs12,JCassavetes
2059,made_by,Morrissey,PMo1,Morrissey
2059,made_by,Morrissey,PMo3,Morrissey
2059,made_by,Morrissey,PMo5,Morrissey
2059,made_by,Morrissey,PMo12,Morrissey
2059,made_by,Morrissey,PMo13,Morrissey
2059,made_by,Morrissey,PMo15,Morrissey
2059,made_by,Morrissey,PMo17,Morrissey
2059,made_by,Morrissey,PMo19,Morrissey
2059,made_by,Morrissey,PMo20,Morrissey
2059,made_by,Morrissey,PMo22,Morrissey
2059,made_by,Morrissey,PMo27,Morrissey
2241,made_by,Peckinpah,SaP4,Peckinpah
2241,made_by,Peckinpah,SaP6,Peckinpah
2241,made_by,Peckinpah,SaP10,Peckinpah
2241,made_by,Peckinpah,SaP11,Peckinpah
2241,made_by,Peckinpah,SaP15,Peckinpah
2241,made_by,Peckinpah,SaP19,Peckinpah
2241,made_by,Peckinpah,SaP20,Peckinpah
2241,made_by,Peckinpah,SaP25,Peckinpah
2241,made_by,Peckinpah,SaP30,Peckinpah
3123,made_by,Widerberg,BoW1,Widerberg
3123,made_by,Widerberg,BoW4,Widerberg
3123,made_by,Widerberg,BoW6,Widerberg
477,made_by,Chaffey,DCh15,Chaffey
2525,made_by,K.Russell,KRu2,K.Russell
2525,made_by,K.Russell,KRu3,K.Russell
2525,made_by,K.Russell,KRu4,K.Russell
2525,made_by,K.Russell,KRu6,K.Russell
2525,made_by,K.Russell,KRu7,K.Russell
2525,made_by,K.Russell,KRu8,K.Russell
2525,made_by,K.Russell,KRu10,K.Russell
2525,made_by,K.Russell,KRu12,K.Russell
2525,made_by,K.Russell,KRu16,K.Russell
2525,made_by,K.Russell,KRu25,K.Russell
2525,made_by,K.Russell,KRu25,K.Russell
3232,made_by,Zetterling,MZ1,Zetterling
3232,made_by,Zetterling,MZ15,Zetterling
1316,made_by,Jack~Hill,JkH10,Jack~Hill
1316,made_by,Jack~Hill,JkH20,Jack~Hill
800,made_by,Dreville,xDr10,Dreville
131,made_by,G.Axelrod,GAd5,G.Axelrod
131,made_by,G.Axelrod,GAd10,G.Axelrod
125,made_by,Averback,HyA2,Averback
125,made_by,Averback,HyA3,Averback
125,made_by,Averback,HyA10,Averback
2737,made_by,Skolimowski,JSk5,Skolimowski
2737,made_by,Skolimowski,JSk7,Skolimowski
2737,made_by,Skolimowski,JSk8,Skolimowski
2737,made_by,Skolimowski,JSk12,Skolimowski
2737,made_by,Skolimowski,JSk15,Skolimowski
2737,made_by,Skolimowski,JSk17,Skolimowski
2737,made_by,Skolimowski,JSk20,Skolimowski
2737,made_by,Skolimowski,JSk25,Skolimowski
1574,made_by,Kinoshita,RyK10,Kinoshita
1574,made_by,Kinoshita,RyK12,Kinoshita
2984,made_by,MlVanPeebles,MVP5,MlVanPeebles
2984,made_by,MlVanPeebles,MVP10,MlVanPeebles
2984,made_by,MlVanPeebles,MVP20,MlVanPeebles
2984,made_by,MlVanPeebles,MVP22,MlVanPeebles
2984,made_by,MlVanPeebles,MVP40,MlVanPeebles
2984,made_by,MlVanPeebles,MVP47,MlVanPeebles
3145,made_by,P.Williams,PWi2,P.Williams
3145,made_by,P.Williams,PWi3,P.Williams
3145,made_by,P.Williams,PWi5,P.Williams
2249,made_by,PenningtonRichards,CPR10,PenningtonRichards
1712,made_by,Lefranc,GuL10,Lefranc
293,made_by,Bogdanovich,PBo2,Bogdanovich
293,made_by,Bogdanovich,PBo3,Bogdanovich
293,made_by,Bogdanovich,PBo5,Bogdanovich
293,made_by,Bogdanovich,PBo6,Bogdanovich
293,made_by,Bogdanovich,PBo7,Bogdanovich
293,made_by,Bogdanovich,Pbo8,Bogdanovich
293,made_by,Bogdanovich,PBo9,Bogdanovich
293,made_by,Bogdanovich,PBo11,Bogdanovich
293,made_by,Bogdanovich,PBo15,Bogdanovich
293,made_by,Bogdanovich,PBo18,Bogdanovich
293,made_by,Bogdanovich,PBo20,Bogdanovich
1167,made_by,Grosbard,UlG1,Grosbard
1167,made_by,Grosbard,UlG2,Grosbard
1167,made_by,Grosbard,UlG3,Grosbard
1167,made_by,Grosbard,UlG10,Grosbard
3139,made_by,W.Wilder,WLW10,W.Wilder
12,made_by,Adamson,AlA10,Adamson
12,made_by,Adamson,AlA50,Adamson
129,made_by,Axelman,xAx10,Axelman
2197,made_by,Ozerov,xOz10,Ozerov
2348,made_by,Rafelson,BRf1,Rafelson
2348,made_by,Rafelson,BRf2,Rafelson
2348,made_by,Rafelson,BRf4,Rafelson
2348,made_by,Rafelson,BRf20,Rafelson
2348,made_by,Rafelson,BRf32,Rafelson
2348,made_by,Rafelson,BRf38,Rafelson
2348,made_by,Rafelson,BRf395,Rafelson
625,made_by,D.Curtis,DCs1,D.Curtis
625,made_by,D.Curtis,DCs10,D.Curtis
625,made_by,D.Curtis,DCs12,D.Curtis
625,made_by,D.Curtis,DCs15,D.Curtis
625,made_by,D.Curtis,DCs30,D.Curtis
587,made_by,Coscarelli,DoC2,Coscarelli
587,made_by,Coscarelli,DoC7,Coscarelli
587,made_by,Coscarelli,DoC10,Coscarelli
677,made_by,deAntonio,EdA5,deAntonio
677,made_by,deAntonio,EdA10,deAntonio
677,made_by,deAntonio,EdA20,deAntonio
2589,made_by,Schiffer,PaS10,Schiffer
69,made_by,Angelopoulos,TAn1,Angelopoulos
69,made_by,Angelopoulos,TAn5,Angelopoulos
69,made_by,Angelopoulos,TAn12,Angelopoulos
69,made_by,Angelopoulos,TAn18,Angelopoulos
69,made_by,Angelopoulos,Tan21,Angelopoulos
603,made_by,W.Craven,WCr6,W.Craven
603,made_by,W.Craven,WCr10,W.Craven
603,made_by,W.Craven,WCr15,W.Craven
603,made_by,W.Craven,WCr22,W.Craven
603,made_by,W.Craven,WCr40,W.Craven
603,made_by,W.Craven,WCr42,W.Craven
603,made_by,W.Craven,WCr44,W.Craven
603,made_by,W.Craven,WCr46,W.Craven
1002,made_by,Friend,xFr10,Friend
513,made_by,B.Clark,BCl4,B.Clark
513,made_by,B.Clark,BCl7,B.Clark
513,made_by,B.Clark,BCl10,B.Clark
