2892,made_by,Irving Thalberg,EG11,Irving Thalberg
273,made_by,Henry Blake,EG25,Henry Blake
273,made_by,Henry Blanke,LM20,Henry Blanke
1730,made_by,Robert Lord,WW46,Robert Lord
3242,made_by,Zimbalist,WW81,Zimbalist
1589,made_by,Fred Kohlmar,WW84,Fred Kohlmar
2787,made_by,Ray~Stark,WW85,Ray~Stark
1730,made_by,Robert Lord,AM15,Robert Lord
2260,made_by,William Perlberg,AM29,William Perlberg
545,made_by,Harry Cohn,FC10,Harry Cohn
2701,made_by,S.C.Siegel,HH31,S.C.Siegel
2701,made_by,S.C.Siegel,HH34,S.C.Siegel
1730,made_by,Robert Lord,LlB35,Robert Lord
1132,made_by,Edmund Granger,LlB100,Edmund Granger
2743,made_by,Edward Small,RVL17,Edward Small
273,made_by,Henry Blake,WlD38,Henry Blake
1786,made_by,Harold Lloyd,CBm60,Harold Lloyd
2038,made_by,Paul Jones,DaB19,Paul Jones
1271,made_by,Mark Hellinger,DaB21,Mark Hellinger
262,made_by,Sam Bischoff,MLR12,Sam Bischoff
1730,made_by,Robert Lord,MLR14,Robert Lord
1730,made_by,Robert Lord,MLR17,Robert Lord
3242,made_by,Zimbalist,MLR29,Zimbalist
1730,made_by,Robert Lord,REn6,Robert Lord
2700,made_by,M.Siegel,REn45,M.Siegel
1785,made_by,Frank Lloyd,REn53,Frank Lloyd
1786,made_by,Harold Lloyd,RWa65,Harold Lloyd
2825,made_by,Hunt Sromberg,RZL22,Hunt Sromberg
2825,made_by,Hunt Stromberg,RZL26,Hunt Stromberg
2260,made_by,William Perlberg,WLa29,William Perlberg
2701,made_by,S.C.Siegel,WLa38,S.C.Siegel
2701,made_by,S.C.Siegel,WLa41,S.C.Siegel
324,made_by,Charles Brackett,WLa42,Charles Brackett
1158,made_by,Tom Gries,FeF85,Tom Gries
273,made_by,Henry Blanke,NT105,Henry Blanke
1132,made_by,Edmund Granger,NT120,Edmund Granger
3242,made_by,Zimbalist,RTh3,Zimbalist
3242,made_by,Zimbalist,RTh5,Zimbalist
621,made_by,Jack Caummings,RTh27,Jack Caummings
159,made_by,Michael Balcon,WaF10,Michael Balcon
159,made_by,Michael Balcon,WaF35,Michael Balcon
264,made_by,Edwark Black,WaF40,Edwark Black
264,made_by,Edward Black,WaF48,Edward Black
1370,made_by,John Houseman,ICr42,John Houseman
1948,made_by,McCarey,LMC14,McCarey
1948,made_by,McCarey,LMC16,McCarey
1948,made_by,McCarey,LMC18,McCarey
1948,made_by,McCarey,LMC19,McCarey
1240,made_by,J.Harrison,RSi20,J.Harrison
1240,made_by,J.Harrison,RSi29,J.Harrison
1271,made_by,Hellinger,GC29,Hellinger
2701,made_by,S.C.Siegel,GC41,S.C.Siegel
262,made_by,Sam Bisschoff,IB14,Sam Bisschoff
1526,made_by,Sam Katzman,IB150,Sam Katzman
1370,made_by,John Houseman,MOp16,John Houseman
675,made_by,Basil Dean,JWR12,Basil Dean
1381,made_by,Lucien Hubbard,JWR13,Lucien Hubbard
675,made_by,Basil Dean,MBa27,Basil Dean
2038,made_by,Paul Jones,NML31,Paul Jones
1730,made_by,Robert Lord,AL10,Robert Lord
1730,made_by,Robert Lord,AL14,Robert Lord
1782,made_by,Anatole Litvak,AL16,Anatole Litvak
2260,made_by,William Perlberg,AlH21,William Perlberg
2260,made_by,William Perlberg,AlH23,William Perlberg
2038,made_by,Paul Jones,ElN7,Paul Jones
1739,made_by,Sol Lesser,HBH70,Sol Lesser
1240,made_by,J.Harrison,IrP27,J.Harrison
2314,made_by,Preminger,OP8,Preminger
2314,made_by,Preminger,OP15,Preminger
2314,made_by,Preminger,OP20,Preminger
2314,made_by,Preminger,OP24,Preminger
2314,made_by,Preminger,OP30,Preminger
2314,made_by,Preminger,OP40,Preminger
2314,made_by,Preminger,OP50,Preminger
159,made_by,Michael Balcon,RoS3,Michael Balcon
3047,made_by,Bill~Walsh,RoS68,Bill~Walsh
3047,made_by,Bill~Walsh,RoS85,Bill~Walsh
3047,made_by,Bill~Walsh,RoS90,Bill~Walsh
31,made_by,James Algar,RoS94,James Algar
3047,made_by,Bill~Walsh,RoS95,Bill~Walsh
3047,made_by,Bill~Walsh,RoS98,Bill~Walsh
3047,made_by,Bill~Walsh,RoS100,Bill~Walsh
2015,made_by,Ron Miller,RoS112,Ron Miller
264,made_by,Edward Black,VrM40,Edward Black
264,made_by,Edward Black,VrM42,Edward Black
1730,made_by,Robert Lord,WmK15,Robert Lord
1256,made_by,Howard Hawks,BW12,Howard Hawks
1589,made_by,Fred Kohlmar,GSt30,Fred Kohlmar
264,made_by,Edward Black,CR10,Edward Black
264,made_by,Edward Black,CR12,Edward Black
147,made_by,Robert S. Baker,RWB82,Robert S. Baker
1730,made_by,Robert Lord,BBe1,Robert Lord
2701,made_by,S.C.Siegel,EDm35,S.C.Siegel
38,made_by,Irwin Allen,LoK50,Irwin Allen
1963,made_by,Henry MacRae,FkS10,Henry MacRae
273,made_by,Henry Blanke,GDo39,Henry Blanke
264,made_by,Edward Black,HeM20,Edward Black
2701,made_by,S.C.Siegel,HKo23,S.C.Siegel
2142,made_by,Leslie Norman,HWa9,Leslie Norman
3092,made_by,Orson Welles,NF16,Orson Welles
310,made_by,R.Boulting,IBt24,R.Boulting
1381,made_by,Lucien Hubbard,JPH2,Lucien Hubbard
2315,made_by,Emeric Pressburger,MP25,Emeric Pressburger
1948,made_by,Leo McCarey,GaK5,Leo McCarey
2732,made_by,Robert Sisk,GaK7,Robert Sisk
1589,made_by,Fred Kohlmar,JoL2,Fred Kohlmar
932,made_by,M.Fleischer,DFl10,M.Fleischer
932,made_by,M.Fleischer,DFl11,M.Fleischer
1762,made_by,VaL~Lewton,JqT2,VaL~Lewton
1762,made_by,VaL~Lewton,JqT4,VaL~Lewton
2732,made_by,Robert Sisk,RRw15,Robert Sisk
2732,made_by,Robert Sisk,RRw20,Robert Sisk
1526,made_by,Katzman,BHl10,Katzman
1551,made_by,Erle C. Kenton,ECn20,Erle C. Kenton
2038,made_by,Paul Jones,PS3,Paul Jones
2038,made_by,Paul Jones,PS4,Paul Jones
2038,made_by,Paul Jones,PS5,Paul Jones
3034,made_by,Paul Wagner,PS22,Paul Wagner
2399,made_by,Michael Relph,BaD13,Michael Relph
2399,made_by,Michael Relph,BaD26,Michael Relph
2399,made_by,Michael Relph,BaD29,Michael Relph
2399,made_by,Michael Relph,BaD35,Michael Relph
1589,made_by,Fred Kolmar,GSy17,Fred Kolmar
1589,made_by,Fred Kohlmar,GSy30,Fred Kohlmar
1676,made_by,Jesse L. Lasky,IrR8,Jesse L. Lasky
273,made_by,Henry Blanke,IrR32,Henry Blanke
1317,made_by,James Hill,IH22,James Hill
2787,made_by,Ray~Stark,IH35,Ray~Stark
1567,made_by,George King,LaC35,George King
1589,made_by,Fred Kohlmar,StH5,Fred Kohlmar
2701,made_by,S.C.Siegel,StH13,S.C.Siegel
1099,made_by,Willlis Goldbeck,StH23,Willlis Goldbeck
2300,made_by,Carlo Ponti,VdS15,Carlo Ponti
1271,made_by,Hellinger,JD7,Hellinger
1271,made_by,Hellinger,JD8,Hellinger
2701,made_by,S.C.Siegel,ChW12,S.C.Siegel
2778,made_by,Sol~Spiegel,ChW25,Sol~Spiegel
2778,made_by,Sol~Spiegel,HeL23,Sol~Spiegel
1762,made_by,Val~Lewton,MRs2,Val~Lewton
1402,made_by,Gale Anne Hurd,PHy39,Gale Anne Hurd
1370,made_by,John Houseman,VM19,John Houseman
2947,made_by,Michael Truman,ChC11,Michael Truman
317,made_by,Sidney Box,JeD10,Sidney Box
324,made_by,Charles Brackett,LAl2,Charles Brackett
309,made_by,J.Boulting,RBt6,J.Boulting
309,made_by,J.Boulting,RBt17,J.Boulting
1762,made_by,Val Newton,RWi1,Val Newton
1762,made_by,Val Newton,RWi3,Val Newton
317,made_by,Sidney Box,CoB3,Sidney Box
3242,made_by,Zimbalist,CoB6,Zimbalist
1238,made_by,James B. Harris,DS36,James B. Harris
2743,made_by,Edward Small,FdC23,Edward Small
2260,made_by,William Perlberg,GS6,William Perlberg
2260,made_by,William Perlberg,GS7,William Perlberg
2038,made_by,Paul Jones,HaW4,Paul Jones
582,made_by,Henry Cornelius,RHa3,Henry Cornelius
2399,made_by,Michael Relph,RHa4,Michael Relph
1526,made_by,Sam Katzman,WlB12,Sam Katzman
1589,made_by,Fred Kohlmar,JLM3,Fred Kohlmar
2701,made_by,S.C.Siegel,JLM6,S.C.Siegel
2701,made_by,S.C.Siegel,JLM8,S.C.Siegel
1370,made_by,John Houseman,JLM12,John Houseman
2300,made_by,Carlo Ponti,PUs6,Carlo Ponti
1240,made_by,Joan Harrison,RMo3,Joan Harrison
1370,made_by,John Houseman,NR7,John Houseman
703,made_by,DeLaurentiis,GdS2,DeLaurentiis
449,made_by,Michael Carreras,TFi12,Michael Carreras
3047,made_by,Bill~Walsh,CTB25,Bill~Walsh
520,made_by,Jack Clayton,HCs4,Jack Clayton
907,made_by,M.Ferrer,TYg25,M.Ferrer
2300,made_by,Carlo Ponti,ACy38,Carlo Ponti
1715,made_by,Ernest Lehman,GKe8,Ernest Lehman
3083,made_by,Weintraub,IGu18,Weintraub
1761,made_by,Roger Lewis,IGu26,Roger Lewis
1526,made_by,Sam Katzman,LLa5,Sam Katzman
1526,made_by,Sam Katzman,LSm17,Sam Katzman
2142,made_by,Leslie Norman,SM4,Leslie Norman
1317,made_by,James Hill,SM7,James Hill
703,made_by,DeLaurentiis,FF4,DeLaurentiis
703,made_by,DeLaurentiis,FF6,DeLaurentiis
1150,made_by,Robert Greenhut,JLT29,Robert Greenhut
977,made_by,Melvin Frank,MFr33,Melvin Frank
2701,made_by,S.C.Siegel,RcB3,S.C.Siegel
2696,made_by,Charles Schneer,CyE30,Charles Schneer
1759,made_by,Jerry Lewis,FrT20,Jerry Lewis
2833,made_by,Sucksdorff,ASu10,Sucksdorff
1990,made_by,Ismael Merchant,JIv6,Ismael Merchant
1990,made_by,Ismael Merchant,JIv8,Ismael Merchant
1990,made_by,Ismail Marchant,JIv30,Ismail Marchant
1990,made_by,Ismail Merchant,JIv33,Ismail Merchant
1990,made_by,Ismail Merchant,JIv37,Ismail Merchant
1990,made_by,Ismail Merchant,JIv40,Ismail Merchant
1990,made_by,Ismail Merchant,JIv42,Ismail Merchant
2397,made_by,Karel Reisz,LiA10,Karel Reisz
3122,made_by,William Girard,RDW7,William Girard
1317,made_by,James Hill,RoA4,James Hill
1238,made_by,James B. Harris,StK6,James B. Harris
2585,made_by,Aubrey Schenk,HoK5,Aubrey Schenk
1788,made_by,Y.Robert,YvR3,Y.Robert
1788,made_by,Y.Robert,YvR10,Y.Robert
1526,made_by,Sam Katzman,CSG10,Sam Katzman
1921,made_by,Herbert Mason,WiF10,Herbert Mason
2787,made_by,Ray~Stark,GeP40,Ray~Stark
2015,made_by,Ron Miller,JNs210,Ron Miller
238,made_by,"Ritt, Walter Bernstein",MR15,"Ritt, Walter Bernstein"
871,made_by,Julius~Epstein,MR17,Julius~Epstein
703,made_by,DeLaurentiis,RoV7,DeLaurentiis
2460,made_by,Gene Roddenberry,RoV13,Gene Roddenberry
979,made_by,Frankenheimer,IFr6,Frankenheimer
2498,made_by,Robert L. Rosen,IFr25,Robert L. Rosen
3083,made_by,Sy Weintraub,RDa9,Sy Weintraub
536,made_by,Fred Coe,ArP18,Fred Coe
3242,made_by,Zimbalist,JFe10,Zimbalist
324,made_by,Charles Brackett,JFe20,Charles Brackett
2413,made_by,T.Richardson,KRz4,T.Richardson
2927,made_by,Harry Alan Towers,DoS8,Harry Alan Towers
2300,made_by,Carlo Ponti,JLG9,Carlo Ponti
2001,made_by,Russ~Meyer,RuM40,Russ~Meyer
2710,made_by,Ron Silverman,SRo40,Ron Silverman
2413,made_by,T.Richardson,TRs4,T.Richardson
2413,made_by,T.Richardson,TRs12,T.Richardson
703,made_by,DeLaurentiis,DuC10,DeLaurentiis
318,made_by,Don Boyd,IS11,Don Boyd
1526,made_by,Sam Katzman,GnN14,Sam Katzman
1526,made_by,Sam Katzman,GnN15,Sam Katzman
457,made_by,JCassavetes,ICs9,JCassavetes
457,made_by,JCassavetes,ICs10,JCassavetes
457,made_by,JCassavetes,ICs11,JCassavetes
3057,made_by,Andy Warhol,PMo12,Andy Warhol
3057,made_by,Andy Warhol,PMo13,Andy Warhol
3057,made_by,Andy Warhol,PMo15,Andy Warhol
3057,made_by,Andy Warhol,PMo17,Andy Warhol
466,made_by,William Castle,RoP5,William Castle
2005,made_by,Aaron Milchan,SeL55,Aaron Milchan
3144,made_by,Jan Williams,CJ9,Jan Williams
1373,made_by,Howard,ElS4,Howard
1696,made_by,Norman~Lear,BdY3,Norman~Lear
2701,made_by,S.C.Siegel,JaS38,S.C.Siegel
2300,made_by,Carlo Ponti,LiW25,Carlo Ponti
1667,made_by,Jennings Lang,JGs31,Jennings Lang
2525,made_by,K.Russell,KRu6,K.Russell
2525,made_by,K.Russell,KRu25,K.Russell
2525,made_by,K.Russell,KRu25,K.Russell
1696,made_by,Norman~Lear,WFr33,Norman~Lear
1238,made_by,James B. Harris,JBH20,James B. Harris
2015,made_by,Ron Miller,NoT12,Ron Miller
2015,made_by,Ron Miller,NoT15,Ron Miller
131,made_by,Axelrod,GAd5,Axelrod
131,made_by,Axelrod,GAd10,Axelrod
125,made_by,Averback,HyA3,Averback
2131,made_by,Jack Nicholson,JeH10,Jack Nicholson
871,made_by,Julius~Epstein,REM5,Julius~Epstein
1526,made_by,Katzman,ADr10,Katzman
2015,made_by,Don~Miller,CaR31,Don~Miller
2927,made_by,Harry Allan Towers,CfO10,Harry Allan Towers
1067,made_by,David Gil,IAv4,David Gil
2927,made_by,Harry Alan Towers,JrS10,Harry Alan Towers
2927,made_by,Harry Alan Towers,PCo11,Harry Alan Towers
93,made_by,Samuel Z. Arkoff,BdP14,Samuel Z. Arkoff
466,made_by,William Castle,BzK8,William Castle
2927,made_by,Harry Alan Towers,JFr12,Harry Alan Towers
2927,made_by,Harry Alan Towers,JFr15,Harry Alan Towers
1587,made_by,Howard Koch,MRy1,Howard Koch
293,made_by,Bogdanovich,PBo6,Bogdanovich
293,made_by,Bogdanovich,PBo7,Bogdanovich
1906,made_by,Frank Marshall,PBo9,Frank Marshall
1546,made_by,Harry Keller,PlB12,Harry Keller
3139,made_by,W.Wilder,WLW10,W.Wilder
12,made_by,Adamason,AlA10,Adamason
2787,made_by,Ray~Stark,HbR6,Ray~Stark
2787,made_by,Ray~Stark,HbR30,Ray~Stark
817,made_by,Dominick Dunne,LPe7,Dominick Dunne
222,made_by,Peter Berling,RWF5,Peter Berling
1150,made_by,Robert Greenhut,WA19,Robert Greenhut
625,made_by,D.Curtis,DCs1,D.Curtis
625,made_by,D.Curtis,DCs10,D.Curtis
625,made_by,D.Curtis,DCs12,D.Curtis
625,made_by,D.Curtis,DCs15,D.Curtis
817,made_by,Dominick Dunne,JSb5,Dominick Dunne
341,made_by,Martin Bregman,JSb10,Martin Bregman
1747,made_by,Barry Levinson,LJe2,Barry Levinson
2005,made_by,Arnon Milchan,MS19,Arnon Milchan
1199,made_by,Alexander Paal,PeS3,Alexander Paal
2015,made_by,Ron Miller,VME8,Ron Miller
3047,made_by,Bill~Walsh,VME13,Bill~Walsh
2015,made_by,Ron Miller,VME15,Ron Miller
638,made_by,Robert Daley,CEa1,Robert Daley
638,made_by,Robert Daley,CEa2,Robert Daley
638,made_by,Robert Daly,CEa4,Robert Daly
2927,made_by,Harray Alan Towers,IHk10,Harray Alan Towers
1006,made_by,William Frye,JeJ10,William Frye
841,made_by,Buck~Edwards,JqL10,Buck~Edwards
2335,made_by,David ttnam,APa5,David ttnam
625,made_by,D.Curtis,GlJ10,D.Curtis
638,made_by,Robert Daley,MCi1,Robert Daley
2015,made_by,Ron Miller,GNe5,Ron Miller
2005,made_by,Arnon Milchan,TGi5,Arnon Milchan
861,made_by,Robert Enders,TNu3,Robert Enders
46,made_by,Robert Altaman,ARu28,Robert Altaman
638,made_by,Robert Daley,JFg10,Robert Daley
761,made_by,Michael Finnel,JoD20,Michael Finnel
861,made_by,Robert Enders,MLH5,Robert Enders
1587,made_by,Howard C. Koch,MPr6,Howard C. Koch
1276,made_by,David Hemmings,SCo10,David Hemmings
1776,made_by,Art Linson,FMx10,Art Linson
1257,made_by,Goldie Hawn,HoZ14,Goldie Hawn
93,made_by,Samuel Z. Ardkoff,LCh10,Samuel Z. Ardkoff
2009,made_by,John Milius,PSc10,John Milius
2335,made_by,David ttnam,RS1,David ttnam
2005,made_by,Arnon Milchan,RS8,Arnon Milchan
1333,made_by,Gregory Hoblit,EWS4,Gregory Hoblit
1990,made_by,Ismail Merchant,NiM20,Ismail Merchant
979,made_by,Frankenheimer,WRi10,Frankenheimer
2581,made_by,Alan Schecter,ErK30,Alan Schecter
2345,made_by,Rademakers,FRa10,Rademakers
2015,made_by,Ron Miller,GNs10,Ron Miller
391,made_by,Mark Buntzman,JGl10,Mark Buntzman
1232,made_by,Harper,JoS12,Harper
2015,made_by,Ron Miller,THu13,Ron Miller
318,made_by,Don Boyd,DBd10,Don Boyd
2463,made_by,David Roe,DuM10,David Roe
423,made_by,Joe Camp,JCp10,Joe Camp
507,made_by,Matt Cimber,MCb10,Matt Cimber
703,made_by,Dino deLaurentis,DaD10,Dino deLaurentis
376,made_by,Jerry~Bruckheimer,GyM4,Jerry~Bruckheimer
1908,made_by,Gey.Marshall,GyM22,Gey.Marshall
2912,made_by,Steve Tisch,GyM30,Steve Tisch
1776,made_by,Art Linson,NeJ16,Art Linson
341,made_by,Martin Bregman,JKw5,Martin Bregman
2787,made_by,Ray Stark,MaC11,Ray Stark
2679,made_by,Richard Shepard,ToS1,Richard Shepard
705,made_by,Rafaelli deLaurentiis,RCn36,Rafaelli deLaurentiis
2335,made_by,David ttnam,IsS10,David ttnam
1145,made_by,Hilton A. Green,APe10,Hilton A. Green
2335,made_by,David tnam,AgH1,David tnam
2015,made_by,Don~Miller,RSh10,Don~Miller
2703,made_by,Joel Silver,RHr8,Joel Silver
3089,made_by,Bob Weiss,DZu12,Bob Weiss
401,made_by,T.Burton,HyS10,T.Burton
3239,made_by,Regina Ziegler,VNf10,Regina Ziegler
1386,made_by,All.Hughes,AbH1,All.Hughes
2005,made_by,Arnon Milchan,CrB10,Arnon Milchan
1553,made_by,Kerkhof,Kerkhof,Kerkhof
938,made_by,Rodman Flender,KSt10,Rodman Flender
2630,made_by,Stu Segall,RHk10,Stu Segall
963,made_by,", David Foster",MtC15,", David Foster"
617,made_by,Billy Crystal,PlW10,Billy Crystal
376,made_by,Jerry Bruckheimer,MBy5,Jerry Bruckheimer
2703,made_by,Joel Silver,SBd10,Joel Silver
363,made_by,James L.Brooks,WeA1,James L.Brooks
1939,made_by,Mayfield,Mayfield,Mayfield
376,made_by,Jerry~Bruckheimer,SmW1,Jerry~Bruckheimer
1135,made_by,Brian Grant,TSy10,Brian Grant
2912,made_by,Steve Tisch,TyK10,Steve Tisch
