Ref_name,codes,Did,years,last_n,first_n,dob,dod,bkgd,notes,
Lefebvre,D,PLf,@1983,Lef\`ebvre,Philippe,,,France,,
Lefranc,D,GuL,@1968,Lefranc,Guy,,,France,,
F.Leger,D,FeL,@1924,Leger,Ferdinand,,,France,,
Legrand,M,,1960-19698,Legrand,Michel,,,,,
E.Lehman,WPD,ELh,@1972,Lehman,Earnest,1920,,USA,,
M.Lehman,D,MLm,@1989,Lehman,Michael,[1],,USA,,
Leigh,D,MiL,@1971-1993,Leigh,Mike,"[1,6]",,Great Britain,,
Leisen,VD,ML,@1933-1957,Leisen,Mitchell,1898,1972,USA,,
Leland,WD,DLe,@1997,Leland,David,,,Great Britain,,
Lelouch,D,ClL,@1960-1995,Lelouch,Claude,1937,,France,,
LeMoine,,YLM,@1999,Le Moine,Yvan,,19yy,,,
Lemmon,D,JLe,@1974,Lemmon,Jack,,,USA,,
Lemmons,AWD,KLe,@1997,Lemmons,Kasi,,,USA,,
Leni,D,PlL,@1924-1929,Leni,Paul,1885,1929,USA,,
Lennart,W,,1968,Lennart,Isobel,,,USA,Gd(F),
Leo,D,MLe,@1981,Leo,Malcolm,,,USA,,
J.Leone,D,ILn,@1976,Leone,John,,,USA,,
S.Leone,D,SeL,@1961-1984,Leone,Sergio,1921,,Italy,Ty(Spaghetti Westerns),
B.Leonard,AD,BrL,@1992-1995,Leonard,Brett,,,USA,,
Leonard,AD,RZL,@1927-1956,Leonard,Robert Z.,1889,1968,USA,,
Lerner,ED,IrL,@1958,Lerner,Irving,,,USA,,
Leroi,D,FLr,@1992,Leroi,Frances,,,,,
Leroux,BWP,GaL,,Leroux,Gaston,1868,,France,Ty(Mystery) Pa(Madeleine Leroux) Fd(Cineromans;1919),
M.LeRoy,ADP,MLR,@1927-1965,LeRoy,Mervyn,1900,1987,USA,"St(Warners, MGM)",
S.Leroy,D,SLr,@1982,Leroy,Serge,,,USA,,
LeSaint,D,EJL,@1916,Le Saint,Edward J.,,,,St(Universal),
Leslie,WPD,ILs,@1992,Leslie,John,,,USA,Ty(Porn),
Lessac,D,MLs,@1992,Lessac,Michael,,,,,
Lesser,P,,1949-1955,Lesser,Sol,,,USA,Ww(RKO) Fd(Lesser),
M.Lester,D,MLt,@1979-1984,Lester,Mark L.,,,,,
R.Lester,D,RDL,@1961-1984,Lester,Richard `Dick',1932,,USA,,
Lettich,D,SLe,@1991,Lettich,Sheldon,,,,,
Levant,D,BLv,@1992-1994,Levant,Brian,,,,,
Levey,D,WLe,@1977,Levey,William,,,USA,,
Levin,D,HeL,@1943-1977,Levin,Henry,1909,1980,USA,,
Levine,P,,@1997,Levine,Joseph E.,,,,,
B.Levinson,WD,BLe,@1982-1992,Levinson,Barry,1932,,USA,"Mt(Valerie Curtin,)",
F.Levinson,D,FLe,@1972,Levinson,Fred,,,USA,,
Levitt,D,GLe,@1974,Levitt,Gene,[6],,USA,Med(TV),
Benn~Levy,D,,1932,Levy,Benn W.~,[1],,,Inb(Hitchcock) Ww(Hitchcock),
D.Levy,WD,DLv,@1999,Levy,Dani,,,,,
J.Levy,D,JLv,@1994,Levy,Jefery,,,,,
Louis~Levy,M,,@1920-1947,Levy,Louis,1893,,Great Britain,St(Gaumont; Gainsborough),
Lewicki,D,SLw,@1977,Lewicki,Stephen,,,USA,Ty(Porn),
Lewin,WPD,ALe,@1942-1957,Lewin,Albert,1895,1968,USA,Ty(Omar Khayyam fixation),
B.Lewin,D,BLw,@1992,Lewin,Ben,,,Australia,,
A.Lewis,P,,,Lewis,Albert E.,1884,1978,USA,Or(Poland),
H.G.Lewis,WDMC,HGL,@1964-1968,Lewis,Herschell Gordon,,,USA,,
J.Lewis,ADP,JL,@1960-1964,Lewis,Jerry,,,USA,Ty(Comd) St(Paramount),
J.H.Lewis,D,JHL,@1940-1958,Lewis,Joseph H.,1900,,USA,Ty(noir),
R.Lewis,D,RoL,@1956-1980,Lewis,Robert,[1],,USA,,
Val~Lewton,P,,1942-1943,Lewton,Val,,,,St(RKO),
Leytis,D,JsL,@1962,Leytis,Joseph,,,,"Ww(Hitckcock, TV)",
LHerbier,D,LHe,@1919-1947,L'Herbier,Marcel,,,France,ty(Impressionistic),
Li,D,SHL,@1991,Li,ShaoHong,,,China,,
Libov,D,HLv,@1994,Libov,Howard,,,,,
Lieberman,D,RLi,@1980-1993,Lieberman,Robert,,,USA,,
Light,D,MLi,@1974,Light,Mike,,,USA,,
Lima,D,WaL,@1965,Lima,"Walter, Jr.",,,Brazil,Ty(Cinema Novo),
Liman,D,DLi,@1996,Liman,Doug,,,,,
Lindberg,D,PLi,@1940,Lindeberg,Per,,,Sweden,Er(=Leopold Lindtberg),
LindsayHogg,D,MLH,@1976-1991,Lindsay-Hogg,Michael,,,Great Britain,,
Lindtberg,AD,LeL,@1928-1954,Lindtberg,Leopold,1902,,"Austria, Switzerland",Nt(settled in Swizerland),
Link,D,CLi,@1998,Link,Caroline,,,,,
Linklater,D,RLl,@1991-1997,Linklater,Richard,,,,,
Linson,D,ALi,@1980,Linson,Art,,,USA,,
Lipstadt,D,ALs,@1982,Lipstadt,Aaron,,,USA,,
Lisberger,D,StL,@1982,Lisberger,Steven,,,USA,,
Little,D,DHL,@1989,Little,Dwight H.,,,USA,,
Littlewood,D,JLw,@1963,Littlewwod,Joan,1914,,Great Britain,Mainly(stage) Gd(F),
Littman,D,LyL,@1983,Littman,Lynne,[1],,,,
Litvak,D,AL,@1931-1970,Litvak,Anatole,1902,1974,Russia,,
Livingston,D,JLi,@1991,Livingston,Jennie,,,USA,Gd(F),
Llosa,D,LLl,@1993,Llosa,Luis,,,,,
F.Lloyd,ADP,FLl,@1917-1955,Lloyd,Frank,1887,1960,Great Britain,Or(Scots) Ww(Hitchcock) St(Republic),
H.Lloyd,ADP,HL,@1922-1930,Lloyd,Harold,,,USA,,
N.Lloyd,ADP,NLl,@1960-1964,Lloyd,Norman,1914,,Great Britain,Ww(Hitchcock; TV),
R.Lloyd,P,1934,Lloyd,Robert,,,,,St(Warners),
Loach,D,KLo,@1965-1994,Loach,Ken,1939,,Great Britain,Ty(Docu),
Locke,AD,SLo,@1988-1990,Locke,Sondra,,,USA,Gd(F),
B.Logan,WD,BoL,@1981,Logan,Bob,,,USA,,
J.Logan,WD,JoL,@1938-1969,Logan,Joshua,1908,,USA,,
Loginotto,D,KLg,@1998,Loginotto,Kim,,,,Ge(F),
Lokkeberg,WDA,VLo,@1980,Lokkeberg,Vibeke,,,Norway,Gd(F),
Loncraine,D,RLo,@1982,Loncraine,Richard,,,,,
London,D,JeL,@1986,London,Jerry,,,,Er(dow),
Lopez,D,TLo,@1993,Lopez,Temistocles,,,,,
Lord,D,JCL,@1981,Lord,Jean Claude,,,,,
Lorre,AWD,PLo,@1951,"L\""owenstein",Laszlo,1904,1964,Hungary,,
loSavio,D,GlS,@1910,lo Savio,Gerolamo,,,Italy,,
Losey,D,JLo,@1948-1983,Losey,Joseph,1909,,USA,,
Lourie,D,EuL,@1953-1961,Lourie,Eugene,,,,Ty(S.F.),
Jean~Louis,V,,,Louis,Jean,1908,,,Aw(AA),
Lowry,D,DLo,@1983,Lowry,Dick,,,USA,,
Loy,D,NaL,@1984,Loy,Nanni,,,Italy,,
Lubin,D,ArL,@1934-1971,Lubin,Arthur,1901,,USA,Ty(comic animals),
Lubitsch,ADW,EL,@1914-1946,Lubitsch,Ernst,1892,1947,Germany,St(MGM) Inf(Hitchcock),
J.M.Lucas,D,IML,@1956-1957,Lucas,John Meredyth,,,,,
G.Lucas,DWP,GgL,@1971-1977,Lucas,George,1945,,USA,Aw(Thalberg AA;1992),
Luchetti,D,DLu,@1994,Luchetti,Daniele,,,Italy,,
Lucidi,D,MLu,@1976,Lucidi,Maurice,,,,,
Ludcke,WD,MLd,@1974,"L\""udcke",Marianne,,,Germany,Gd(F),
Ludwig,D,ELu,@1932-1963,Ludwig,Edward,1899,1952,USA,,
Luhrmann,D,BaL,@1992,Luhrmann,Baz,,,Australia,,
Lumet,DA,SL,@1957-1997,Lumet,Sidney,1924,,USA,,
A.Lumiere,D,ALu,@1895,Lumiere,Auguste,1862,1954,France,,
Lumiere,D,,1895,Lumiere,Louis,1864,1948,France,,
Luna,D,BLu,@1993,Luna,Bigas,,,Spain,,
Lungin,WD,PvL,@1990,Lungin,Pavel,1941,,Russia,,
Lupino,AWPD,IdL,@1950-1961,Lupino,Ida,1914,,Great Britain,"Ww(Hitchcock, TV) Gd(F) Fd(Filmways)",
Luske,D,HLu,@1955,Luske,Hamilton,,,USA,St(Disney),
Lustig,D,WLu,@1982,Lustig,William,,,USA,,
D.Lynch,D,DLy,@1978-1980,Lynch,David,,,,,
J.Lynch,D,JLy,@1993,Lynch,Jennifer,,,,Ch(David Lynch) Gd(F),
P.Lynch,D,PLy,@1980,Lynch,Paul,,,USA,,
Lynn,D,JnL,@1990-1994,Lynn,Jonathan,,,Great Britain,,
Lyne,D,AdL,@1983-1993,Lyne,Adrian,[1],,,Er(Lyne),
Lyon,D,FrL,@1956,Lyon,Francis D.,,,USA,St(Disney),
